"car_id","car_name","car_year","car_restyle","car_series1","car_series3","benchi","car_drive","qx_name1","qx_name2","car_door","car_liter_wu","car_desc","car_auto","car_site","car_oil","car_discharge_standard","car_hp","car_height_t","car_wheelbase","car_engine","car_engine1","car_OBD","car_discharge","car_price","car_model_name"
10375,"吉利英伦",2013,"","海景","","","","精英","","","1.5L","","手动","","","","","","","","","","国四",6.38,"2013款 海景 1.5L 手动 精英型"
10376,"吉利英伦",2013,"","海景","","","","尊贵","","","1.5L","","手动","","","","","","","","","","国四",6.88,"2013款 海景 1.5L 手动 尊贵型"
10378,"吉利英伦",2013,"","海景","","","","进取","","","1.5L","","手动","","","","","","","","","","国四",5.98,"2013款 海景 1.5L 手动 进取型"
10379,"吉利英伦",2013,"","海景","","","","精英","","","1.8L","","自动","","","","","","","","","","国四",6.98,"2013款 海景 1.8L 自动 精英型"
10380,"吉利英伦",2013,"","海景","","","","尊贵","","","1.8L","","自动","","","","","","","","","","国四",7.98,"2013款 海景 1.8L 自动 尊贵型"
104,"奥迪",2008,"","奥迪A6L","","","","尊享","","","2.8FSI","","","","","","","","","","","","国三",60.68,"2008款 奥迪A6L 2.8 FSI 尊享型"
10400,"吉利英伦",2010,"","海景","","","","尊贵","","","1.5L","","","","","","","","","","","","国四",6.49,"2010款 海景 1.5L 尊贵型"
10407,"吉利英伦",2013,"二代","金刚","","","","进取","","","1.5L","","手动","","","","","","","","","","国四",4.48,"2013款 金刚2代 1.5L 手动 进取型"
10408,"吉利英伦",2013,"二代","金刚","","","","精英","","","1.5L","","手动","","","","","","","","","","国四",4.68,"2013款 金刚2代 1.5L 手动 精英型"
10409,"吉利英伦",2013,"二代","金刚","","","","尊贵","","","1.5L","","手动","","","","","","","","","","国四",5.08,"2013款 金刚2代 1.5L 手动 尊贵型"
10412,"吉利英伦",2010,"二代","金刚","","","","标准","","","1.5L","","手动","","","","","","","","","","国四",5.28,"2010款 金刚2代 1.5L 手动 标准型"
10413,"吉利英伦",2010,"二代","金刚","","","","豪华","","","1.5L","","手动","","","","","","","","","","国四",5.58,"2010款 金刚2代 1.5L 手动 豪华型"
10414,"吉利英伦",2010,"二代","金刚","导航型","","","","","","1.5L","","手动","","","","","","","","","","国四",5.88,"2010款 金刚2代 1.5L 手动 导航型"
10415,"吉利英伦",2010,"二代","金刚","","","","标准","","","1.5L","","自动","","","","","","","","","","国四",6.38,"2010款 金刚2代 1.5L 自动 标准型"
10416,"吉利英伦",2009,"二代","金刚","","","","标准","","","1.5L","","手动","","","","","","","","","","国四",5.58,"2009款 金刚2代 1.5L-MT 标准型"
10417,"吉利英伦",2009,"二代","金刚","","","","豪华","","","1.5L","","手动","","","","","","","","","","国四",5.98,"2009款 金刚2代 1.5L-MT 豪华型"
10418,"吉利英伦",2012,"","英伦SC6","","","","进取","","","1.5L","","手动","","","","","","","","","","国四",5.38,"2012款 英伦SC6 1.5L 手动 进取型"
10419,"吉利英伦",2012,"","英伦SC6","","","","精英","","","1.5L","","手动","","","","","","","","","","国四",5.68,"2012款 英伦SC6 1.5L 手动 精英型"
1042,"别克",2006,"","GL8","","","","舒适","","","2.5L","1CT","自动","","","","","","","","","","国三",21.8,"2006款 GL8 2.5L 自动 CT1 舒适版"
10420,"吉利英伦",2012,"","英伦SC6","","","","尊贵","","","1.5L","","手动","","","","","","","","","","国四",6.08,"2012款 英伦SC6 1.5L 手动 尊贵型"
10421,"吉利英伦",2011,"","金鹰","","","","标准","","CROSS","1.5","","手动","","","","","","","","","","国四",5.28,"2011款 金鹰 Cross 1.5 手动 标准型"
10422,"吉利英伦",2011,"","金鹰","","","","豪华","","CROSS","1.5","","手动","","","","","","","","","","国四",5.68,"2011款 金鹰 Cross 1.5 手动 豪华型"
10423,"吉利英伦",2010,"","金鹰","","","","基本","","","1.5","","手动","","","","","","","","","","国三",4.58,"2010款 金鹰 1.5 手动基本型"
10424,"吉利英伦",2010,"","金鹰","","","","无敌","","","1.5","","手动","","","","","","","","","","国三",4.78,"2010款 金鹰 1.5 手动无敌版"
10425,"吉利英伦",2010,"","金鹰","","","","标准","","","1.5","","手动","","","","","","","","","","国四",4.98,"2010款 金鹰 1.5 手动标准型"
10426,"吉利英伦",2010,"","金鹰","","","","豪华","","","1.5","","手动","","","","","","","","","","国四",5.38,"2010款 金鹰 1.5 手动豪华型"
10427,"吉利英伦",2010,"","金鹰","","","","标准","","CROSS","1.5","","手动","","","","","","","","","","国四",5.58,"2010款 金鹰 Cross 1.5 手动 标准型"
10428,"吉利英伦",2010,"","金鹰","导航型","","","","","","1.5","","手动","","","","","","","","","","国三",5.68,"2010款 金鹰 1.5 手动导航版"
10429,"吉利英伦",2010,"","金鹰","","","","舒适","","CROSS","1.5","","手动","","","","","","","","","","国四",5.88,"2010款 金鹰 Cross 1.5 手动舒适型"
1043,"别克",2006,"","GL8","","","","舒适","","","2.5L","2CT","自动","","","","","","","","","","国三",21.8,"2006款 GL8 2.5L 自动 CT2 舒适版"
10430,"吉利英伦",2010,"","金鹰","","","","豪华","","CROSS","1.5","","手动","","","","","","","","","","国四",5.98,"2010款 金鹰 Cross 1.5 手动 豪华型"
10431,"吉利英伦",2010,"","金鹰","","","","基本","","","1.5","","自动","","","","","","","","","","国三",5.18,"2010款 金鹰 1.5 自动基本型"
10432,"吉利英伦",2010,"","金鹰","","","","无敌","","","1.5","","自动","","","","","","","","","","国三",5.38,"2010款 金鹰 1.5 自动无敌版"
10433,"吉利英伦",2010,"","金鹰","","","","标准","","","1.5","","自动","","","","","","","","","","国三",5.58,"2010款 金鹰 1.5 自动标准型"
10434,"吉利英伦",2010,"","金鹰","","","","豪华","","","1.5","","自动","","","","","","","","","","国三",5.98,"2010款 金鹰 1.5 自动豪华型"
10435,"吉利英伦",2010,"","金鹰","导航型","","","","","","1.5","","自动","","","","","","","","","","国三",6.28,"2010款 金鹰 1.5 自动导航版"
10440,"吉利英伦",2008,"","金鹰","","","","标准","","","1.5L","","手动","","","","","","","","","","国三",4.98,"2008款 金鹰 1.5L-MT 标准型"
10441,"吉利英伦",2008,"","金鹰","","","","舒适","","","1.5L","","手动","","","","","","","","","","国三",5.28,"2008款 金鹰 1.5L-MT 舒适型"
10442,"吉利英伦",2008,"","金鹰","","","","豪华","","","1.5L","","手动","","","","","","","","","","国三",5.68,"2008款 金鹰 1.5L-MT 豪华型"
10443,"吉利英伦",2008,"","金鹰","","","","标准","","","1.5L","","自动","","","","","","","","","","国三",5.58,"2008款 金鹰 1.5L-AT 标准型"
10444,"吉利英伦",2008,"","金鹰","","","","舒适","","","1.5L","","自动","","","","","","","","","","国三",5.88,"2008款 金鹰 1.5L-AT 舒适型"
10445,"吉利英伦",2008,"","金鹰","","","","豪华","","","1.5L","","自动","","","","","","","","","","国三",6.28,"2008款 金鹰 1.5L-AT 豪华型"
10451,"吉利英伦",2011,"","英伦SC5-RV","","","","尚酷","","","1.5L","","手动","","","","","","","","","","国四",5.23,"2011款 英伦SC5-RV 1.5L-MT 尚酷版"
10452,"吉利英伦",2011,"","英伦SC5-RV","","","","炫酷","A","","1.5L","","手动","","","","","","","","","","国四",5.83,"2011款 英伦SC5-RV 1.5L-MT 炫酷版A型"
10453,"吉利英伦",2011,"","英伦SC5-RV","","","","炫酷","B","","1.5L","","手动","","","","","","","","","","国四",5.93,"2011款 英伦SC5-RV 1.5L-MT 炫酷版B型"
10454,"吉利英伦",2009,"","英伦TX4","","","","豪华","","","","","手动","","汽油","","","","","","","","国四",21.8,"2009款 英伦TX4 汽油 MT 豪华"
10455,"吉利英伦",2009,"","英伦TX4","","","","标配","","","","","手动","","汽油","","","","","","","","国四",20.8,"2009款 英伦TX4 汽油 MT 标配"
10456,"吉利英伦",2009,"","英伦TX4","","","","豪华","","","","","手动","","柴油","","","","","","","","国三",21.8,"2009款 英伦TX4 柴油 MT 豪华"
10457,"吉利英伦",2009,"","英伦TX4","","","","标配","","","","","手动","","柴油","","","","","","","","国三",21.8,"2009款 英伦TX4 柴油 MT 标配"
10458,"吉利英伦",2009,"","英伦TX4","","","","标配","","","","","自动","","柴油","","","","","","","","国三",22.8,"2009款 英伦TX4 柴油 AT 标配"
10459,"吉利英伦",2009,"","英伦TX4","","","","豪华","","","","","自动","","柴油","","","","","","","","国三",22.8,"2009款 英伦TX4 柴油 AT 豪华"
10463,"吉利英伦",2007,"","金刚","","","","基本经典","","","1.5L","","手动","","","","","","","","","","国三",4.58,"2007款 金刚 经典版 1.5L 手动 基本型"
10464,"吉利英伦",2007,"","金刚","","","","标准基本","","","1.5L","","","","","","","","","","","","国三",5.08,"2007款 金刚 1.5L STDX 基本型"
10465,"吉利英伦",2007,"","金刚","","","","标准经典","","","1.5L","","手动","","","","","","","","","","国三",5.58,"2007款 金刚 经典版 1.5L 手动 标准型"
10468,"吉利英伦",2006,"","金刚","","","","","","","1.5L","","手动","天窗型","","","","","","","","","国四",5.98,"2006款 金刚 1.5L 手动天窗版"
10470,"吉利英伦",2006,"","金刚","","","","豪华","","","1.5L","","手动","","","","","","","","","","国三",6.58,"2006款 金刚 1.5L 手动豪华型"
10475,"吉利英伦",2006,"","金刚","","","","标准","","","1.8L","","手动","","","","","","","","","","国三",5.88,"2006款 金刚 1.8L 手动标准型"
104775,"五菱",2014,"","五菱之光","加长","","","","LD6","","1.2L","","","","","","","","","","","","国四",3.58,"2014款 五菱之光 1.2L加长版LD6"
1048,"别克",2005,"","GL8","","","","陆尊舒适","","","3.0L","CT","","8座","","","","","","","","","国三",27.8,"2005款 GL8 陆尊3.0L CT8座舒适版"
10480,"江铃",2013,"","驭胜S350","","","两驱","特装","","","2.4L","","手动","5座","汽油","","","","","","","","国四",11.58,"2013款 驭胜S350 2.4L 两驱手动汽油特装版5座"
10481,"江铃",2013,"","驭胜S350","","","两驱","特装","","","2.4T","","手动","","柴油","","","","","","","","国四",12.58,"2013款 驭胜S350 2.4T 两驱手动柴油特装版"
10482,"江铃",2013,"","驭胜S350","","","四驱","特装","","","2.4L","","手动","5座","汽油","","","","","","","","国四",13.28,"2013款 驭胜S350 2.4L 四驱手动汽油特装版5座"
10484,"江铃",2013,"","驭胜S350","","","四驱","特装","","","2.4T","","手动","5座","柴油","","","","","","","","国四",14.28,"2013款 驭胜S350 2.4T 四驱手动柴油特装版5座"
1049,"别克",2005,"","GL8","","","","陆尊舒适","","","3.0L","CT","","7座","","","","","","","","","国三",27.8,"2005款 GL8 陆尊3.0L CT7座舒适版"
10492,"江铃",2013,"","驭胜S350","","","两驱","特装","","","2.4T","","自动","","柴油","","","","","","","","国四",12.58,"2013款 驭胜S350 2.4T 两驱自动柴油特装版"
10498,"江铃",2012,"","驭胜S350","","","两驱","豪华","","","2.4L","","手动","5座","汽油","","","","","","","","国四",12.88,"2012款 驭胜S350 2.4L 两驱手动汽油豪华型5座"
10499,"江铃",2012,"","驭胜S350","","","两驱","豪华","","","2.4L","","手动","7座","汽油","","","","","","","","国四",13.68,"2012款 驭胜S350 2.4L 两驱手动汽油豪华型7座"
1050,"别克",2005,"","GL8","","","","陆尊豪华","","","3.0L","LT","","7座","","","","","","","","","国三",31.8,"2005款 GL8 陆尊3.0L LT7座豪华版"
10500,"江铃",2012,"","驭胜S350","","","两驱","豪华","","","2.4T","","手动","7座","柴油","","","","","","","","国四",14.68,"2012款 驭胜S350 2.4T 两驱手动柴油豪华型7座"
10501,"江铃",2012,"","驭胜S350","","","两驱","超豪华","","","2.4L","","手动","5座","汽油","","","","","","","","国四",15.38,"2012款 驭胜S350 2.4L 两驱手动汽油超豪华型5座"
10502,"江铃",2012,"","驭胜S350","","","两驱","超豪华","","","2.4L","","手动","7座","汽油","","","","","","","","国四",16.18,"2012款 驭胜S350 2.4L 两驱手动汽油超豪华型7座"
10503,"江铃",2012,"","驭胜S350","","","两驱","超豪华","","","2.4T","","手动","7座","柴油","","","","","","","","国四",17.18,"2012款 驭胜S350 2.4T 两驱手动柴油超豪华型7座"
10504,"江铃",2012,"","驭胜S350","","","四驱","超豪华","","","2.4T","","手动","7座","柴油","","","","","","","","国四",18.68,"2012款 驭胜S350 2.4T 四驱手动柴油超豪华型7座"
10505,"江铃",2011,"","驭胜S350","","","两驱","豪华","","","2.4T","","","","","国四","","","","","","","国四",13.88,"2011款 驭胜S350 2.4T 两驱豪华型 国四"
10506,"江铃",2011,"","驭胜S350","","","两驱","豪华","","","2.4T","","","","","国三","","","","","","","国三",13.88,"2011款 驭胜S350 2.4T 两驱豪华型 国三"
10507,"江铃",2011,"","驭胜S350","","","两驱","豪华","","","2.4T","","手动","7座","柴油","","","","","","","","国四",14.68,"2011款 驭胜S350 2.4T 两驱手动柴油豪华型7座"
10508,"江铃",2011,"","驭胜S350","","","两驱","超豪华","","","2.4T","","手动","5座","汽油","","","","","","","","国三",15.38,"2011款 驭胜S350 2.4T 两驱手动汽油超豪华型5座"
10509,"江铃",2011,"","驭胜S350","","","两驱","超豪华","","","2.4T","","","","","国三","","","","","","","国三",16.38,"2011款 驭胜S350 2.4T 两驱超豪华型 国三"
10510,"江铃",2011,"","驭胜S350","","","两驱","超豪华","","","2.4T","","","","","国四","","","","","","","国四",16.38,"2011款 驭胜S350 2.4T 两驱超豪华型 国四"
10511,"江铃",2011,"","驭胜S350","","","两驱","超豪华","","","2.4T","","手动","7座","柴油","","","","","","","","国三",17.18,"2011款 驭胜S350 2.4T 两驱手动柴油超豪华型7座"
10512,"江铃",2011,"","驭胜S350","","","四驱","超豪华","","","2.4T","","手动","5座","柴油","","","","","","","","国四",17.88,"2011款 驭胜S350 2.4T 四驱手动柴油超豪华型5座"
10513,"江铃",2011,"","驭胜S350","","","四驱","超豪华","","","2.4T","","手动","7座","柴油","","","","","","","","国三",17.88,"2011款 驭胜S350 2.4T 四驱手动柴油超豪华型7座"
10519,"江铃",2013,"","经典全顺","","","","普通","","","","","","6座","柴油","国三","","中顶","短轴","","","","国三",11.99,"2013款 经典全顺 柴油 短轴 普通型 中顶 6座 国3"
1052,"别克",2005,"","GL8","","","","陆尊旗舰","","","3.0L","GT","","7座","","","","","","","","","国三",35.8,"2005款 GL8 陆尊3.0L GT7座旗舰版"
10520,"江铃",2013,"","经典全顺","","","","多功能","","","","","","5座","柴油","","","中顶","短轴","","","","国三",11.99,"2013款 经典全顺 柴油 短轴 多功能 中顶 5座"
10521,"江铃",2013,"","经典全顺","","","","多功能","","","","","","5座","柴油","","","低顶","短轴","","","","国四",12.79,"2013款 经典全顺 2013款 柴油 短轴 多功能 低顶 5座"
10525,"江铃",2013,"","经典全顺","","","","多功能高功率","VE83","","","","","10座","柴油","","","低顶","短轴","","","","国四",12.59,"2013款 经典全顺 VE83柴油 短轴 多功能 低顶 10座 高功率版"
10526,"江铃",2013,"","经典全顺","","","","普通","","","","","","6座","柴油","国四","","中顶","短轴","","","","国四",12.79,"2013款 经典全顺 柴油 短轴 普通型 中顶 6座 国4"
10527,"江铃",2013,"","经典全顺","","","","多功能低功率","VE83","","","","","10座","柴油","","","低顶","短轴","","","","国四",12.88,"2013款 经典全顺 VE83柴油 短轴 多功能 低顶 10座 低功率版"
10528,"江铃",2013,"","经典全顺","","","","多功能高功率","VE83","","","","","10座","柴油","","","中顶","短轴","","","","国四",13.12,"2013款 经典全顺 VE83柴油 短轴 多功能 中顶 10座 高功率版"
10529,"江铃",2013,"","经典全顺","","","","多功能低功率","VE83","","","","","10座","柴油","","","中顶","短轴","","","","国四",13.38,"2013款 经典全顺 VE83柴油 短轴 多功能 中顶 10座 低功率版"
10530,"江铃",2013,"","经典全顺","","","","","","","","","","11座","汽油","国四","","低顶","短轴","","","","国四",13.41,"2013款 经典全顺 汽油 短轴 低顶 11座 国4"
10531,"江铃",2013,"","经典全顺","","","","","","","","","","12座","汽油","国四","","低顶","短轴","","","","国四",13.48,"2013款 经典全顺 汽油 短轴 低顶 12座 国4"
10532,"江铃",2013,"","经典全顺","","","","","","","","","","7座","汽油","国四","","低顶","短轴","","","","国四",13.7,"2013款 经典全顺 汽油 短轴 低顶 7座 国4"
10534,"江铃",2013,"","经典全顺","","","","","","","","","","11座","汽油","国四","","中顶","短轴","","","","国四",13.91,"2013款 经典全顺 汽油 短轴 中顶 11座 国4"
10535,"江铃",2013,"","经典全顺","","","","","","","","","","12座","汽油","国四","","中顶","短轴","","","","国四",13.98,"2013款 经典全顺 汽油 短轴 中顶 12座 国4"
10538,"江铃",2013,"","经典全顺","","","","","","","","","","7座","汽油","国四","","中顶","短轴","","","","国四",14.2,"2013款 经典全顺 汽油 短轴 中顶 7座 国4"
10542,"江铃",2013,"","经典全顺","","","","多功能高功率","VE83","","","","","10座","柴油","","","中顶","长轴","","","","国四",14.58,"2013款 经典全顺 VE83柴油 长轴 多功能 中顶 10座 高功率版"
10544,"江铃",2013,"","经典全顺","","","","普通","","","","","","7座","柴油","国三","","中顶","短轴","","","","国三",14.69,"2013款 经典全顺 柴油 短轴 普通型 中顶 7座 国3"
